method,explorer_batch,task_in_batch,run_id,trajectory_id,effective_loss_turns,recorded_turns,prompt_truncated,training_order
Adaptive v1,5,train:5:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190907_142057_604429/game.tw-pddl:0,0,train:5:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-18/trial_T20190907_142057_604429/game.tw-pddl:0,8,30,True,75
Adaptive v1,5,train:5:train/pick_heat_then_place_in_recep-Mug-None-Shelf-20/trial_T20190907_054109_225243/game.tw-pddl:0,0,train:5:train/pick_heat_then_place_in_recep-Mug-None-Shelf-20/trial_T20190907_054109_225243/game.tw-pddl:0,17,30,True,76
Adaptive v1,5,train:5:train/pick_heat_then_place_in_recep-Tomato-None-Fridge-14/trial_T20190908_091707_240737/game.tw-pddl:0,0,train:5:train/pick_heat_then_place_in_recep-Tomato-None-Fridge-14/trial_T20190908_091707_240737/game.tw-pddl:0,12,30,True,77
Adaptive v1,5,train:5:train/pick_two_obj_and_place-CellPhone-None-Bed-312/trial_T20190907_035112_615160/game.tw-pddl:0,0,train:5:train/pick_two_obj_and_place-CellPhone-None-Bed-312/trial_T20190907_035112_615160/game.tw-pddl:0,5,30,True,78
Adaptive v1,5,train:5:train/pick_two_obj_and_place-Pen-None-SideTable-329/trial_T20190906_203209_061579/game.tw-pddl:0,0,train:5:train/pick_two_obj_and_place-Pen-None-SideTable-329/trial_T20190906_203209_061579/game.tw-pddl:0,18,30,True,79
Adaptive v1,5,train:5:train/pick_two_obj_and_place-SprayBottle-None-Dresser-413/trial_T20190906_193324_684519/game.tw-pddl:0,0,train:5:train/pick_two_obj_and_place-SprayBottle-None-Dresser-413/trial_T20190906_193324_684519/game.tw-pddl:0,13,30,True,80
Adaptive v1,6,train:6:train/pick_and_place_simple-AlarmClock-None-Shelf-320/trial_T20190907_121126_621870/game.tw-pddl:0,0,train:6:train/pick_and_place_simple-AlarmClock-None-Shelf-320/trial_T20190907_121126_621870/game.tw-pddl:0,5,12,False,81
Adaptive v1,6,train:6:train/pick_and_place_simple-CD-None-Dresser-318/trial_T20190907_190229_164232/game.tw-pddl:0,0,train:6:train/pick_and_place_simple-CD-None-Dresser-318/trial_T20190907_190229_164232/game.tw-pddl:0,7,30,True,82
Adaptive v1,6,train:6:train/pick_and_place_simple-KeyChain-None-Dresser-217/trial_T20190910_203316_646156/game.tw-pddl:0,0,train:6:train/pick_and_place_simple-KeyChain-None-Dresser-217/trial_T20190910_203316_646156/game.tw-pddl:0,15,20,False,83
Adaptive v1,6,train:6:train/pick_and_place_simple-SaltShaker-None-DiningTable-26/trial_T20190907_113736_672101/game.tw-pddl:0,0,train:6:train/pick_and_place_simple-SaltShaker-None-DiningTable-26/trial_T20190907_113736_672101/game.tw-pddl:0,6,30,True,84
Adaptive v1,6,train:6:train/pick_and_place_simple-SprayBottle-None-Toilet-411/trial_T20190909_110956_758459/game.tw-pddl:0,0,train:6:train/pick_and_place_simple-SprayBottle-None-Toilet-411/trial_T20190909_110956_758459/game.tw-pddl:0,12,30,True,85
Adaptive v1,6,train:6:train/pick_and_place_simple-WineBottle-None-DiningTable-15/trial_T20190906_184006_967003/game.tw-pddl:0,0,train:6:train/pick_and_place_simple-WineBottle-None-DiningTable-15/trial_T20190906_184006_967003/game.tw-pddl:0,6,30,True,86
Adaptive v1,6,train:6:train/pick_clean_then_place_in_recep-Lettuce-None-GarbageCan-20/trial_T20190909_033324_286989/game.tw-pddl:0,0,train:6:train/pick_clean_then_place_in_recep-Lettuce-None-GarbageCan-20/trial_T20190909_033324_286989/game.tw-pddl:0,17,30,True,87
Adaptive v1,6,train:6:train/pick_clean_then_place_in_recep-Pan-None-CounterTop-13/trial_T20190908_113205_515477/game.tw-pddl:0,0,train:6:train/pick_clean_then_place_in_recep-Pan-None-CounterTop-13/trial_T20190908_113205_515477/game.tw-pddl:0,12,30,True,88
Adaptive v1,6,train:6:train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190909_042547_767945/game.tw-pddl:0,0,train:6:train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190909_042547_767945/game.tw-pddl:0,17,30,True,89
Adaptive v1,6,train:6:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-25/trial_T20190906_203227_781169/game.tw-pddl:0,0,train:6:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-25/trial_T20190906_203227_781169/game.tw-pddl:0,13,30,True,90
Adaptive v1,6,train:6:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-28/trial_T20190907_180330_211175/game.tw-pddl:0,0,train:6:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-28/trial_T20190907_180330_211175/game.tw-pddl:0,9,30,True,91
Adaptive v1,6,train:6:train/pick_two_obj_and_place-AlarmClock-None-Desk-307/trial_T20190907_013752_725369/game.tw-pddl:0,0,train:6:train/pick_two_obj_and_place-AlarmClock-None-Desk-307/trial_T20190907_013752_725369/game.tw-pddl:0,5,30,True,92
Adaptive v1,6,train:6:train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182724_868283/game.tw-pddl:0,0,train:6:train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182724_868283/game.tw-pddl:0,8,30,True,93
Adaptive v1,6,train:6:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-423/trial_T20190909_013120_095952/game.tw-pddl:0,0,train:6:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-423/trial_T20190909_013120_095952/game.tw-pddl:0,6,30,True,94
Adaptive v1,6,train:6:train/pick_two_obj_and_place-ToiletPaper-None-SideTable-420/trial_T20190909_114817_260394/game.tw-pddl:0,0,train:6:train/pick_two_obj_and_place-ToiletPaper-None-SideTable-420/trial_T20190909_114817_260394/game.tw-pddl:0,6,30,True,95
Adaptive v1,6,train:6:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-415/trial_T20190908_080148_528030/game.tw-pddl:0,0,train:6:train/pick_two_obj_and_place-ToiletPaper-None-Toilet-415/trial_T20190908_080148_528030/game.tw-pddl:0,12,30,True,96
Adaptive v1,7,train:7:train/look_at_obj_in_light-TissueBox-None-DeskLamp-301/trial_T20190908_011302_767722/game.tw-pddl:0,0,train:7:train/look_at_obj_in_light-TissueBox-None-DeskLamp-301/trial_T20190908_011302_767722/game.tw-pddl:0,17,30,True,97
Adaptive v1,7,train:7:train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149/game.tw-pddl:0,0,train:7:train/pick_and_place_simple-KeyChain-None-Dresser-317/trial_T20190910_184933_511149/game.tw-pddl:0,14,17,False,98
Adaptive v1,7,train:7:train/pick_and_place_simple-Laptop-None-ArmChair-206/trial_T20190907_173903_898221/game.tw-pddl:0,0,train:7:train/pick_and_place_simple-Laptop-None-ArmChair-206/trial_T20190907_173903_898221/game.tw-pddl:0,21,30,True,99
Adaptive v1,7,train:7:train/pick_and_place_simple-TissueBox-None-Toilet-402/trial_T20190908_055936_625704/game.tw-pddl:0,0,train:7:train/pick_and_place_simple-TissueBox-None-Toilet-402/trial_T20190908_055936_625704/game.tw-pddl:0,11,11,False,100
Adaptive v1,7,train:7:train/pick_clean_then_place_in_recep-Apple-None-DiningTable-4/trial_T20190908_104438_181745/game.tw-pddl:0,0,train:7:train/pick_clean_then_place_in_recep-Apple-None-DiningTable-4/trial_T20190908_104438_181745/game.tw-pddl:0,18,30,True,101
Adaptive v1,7,train:7:train/pick_clean_then_place_in_recep-Pot-None-StoveBurner-26/trial_T20190907_210713_391992/game.tw-pddl:0,0,train:7:train/pick_clean_then_place_in_recep-Pot-None-StoveBurner-26/trial_T20190907_210713_391992/game.tw-pddl:0,18,30,True,102
Adaptive v1,7,train:7:train/pick_cool_then_place_in_recep-Cup-None-DiningTable-24/trial_T20190909_020224_927852/game.tw-pddl:0,0,train:7:train/pick_cool_then_place_in_recep-Cup-None-DiningTable-24/trial_T20190909_020224_927852/game.tw-pddl:0,13,30,True,103
Adaptive v1,7,train:7:train/pick_cool_then_place_in_recep-Potato-None-CounterTop-12/trial_T20190908_070345_680146/game.tw-pddl:0,0,train:7:train/pick_cool_then_place_in_recep-Potato-None-CounterTop-12/trial_T20190908_070345_680146/game.tw-pddl:0,14,30,True,104
Adaptive v1,7,train:7:train/pick_heat_then_place_in_recep-Apple-None-CounterTop-2/trial_T20190908_112534_364453/game.tw-pddl:0,0,train:7:train/pick_heat_then_place_in_recep-Apple-None-CounterTop-2/trial_T20190908_112534_364453/game.tw-pddl:0,16,30,True,105
Adaptive v1,7,train:7:train/pick_heat_then_place_in_recep-Mug-None-Cabinet-20/trial_T20190908_230106_156334/game.tw-pddl:0,0,train:7:train/pick_heat_then_place_in_recep-Mug-None-Cabinet-20/trial_T20190908_230106_156334/game.tw-pddl:0,11,30,True,106
Adaptive v1,7,train:7:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-13/trial_T20190909_101225_957550/game.tw-pddl:0,0,train:7:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-13/trial_T20190909_101225_957550/game.tw-pddl:0,12,30,True,107
Adaptive v1,7,train:7:train/pick_heat_then_place_in_recep-Plate-None-Fridge-7/trial_T20190909_082335_735663/game.tw-pddl:0,0,train:7:train/pick_heat_then_place_in_recep-Plate-None-Fridge-7/trial_T20190909_082335_735663/game.tw-pddl:0,15,30,True,108
Adaptive v1,7,train:7:train/pick_heat_then_place_in_recep-Potato-None-Fridge-2/trial_T20190909_030845_198194/game.tw-pddl:0,0,train:7:train/pick_heat_then_place_in_recep-Potato-None-Fridge-2/trial_T20190909_030845_198194/game.tw-pddl:0,15,30,True,109
Adaptive v1,7,train:7:train/pick_two_obj_and_place-Bowl-None-CoffeeTable-203/trial_T20190907_153332_888821/game.tw-pddl:0,0,train:7:train/pick_two_obj_and_place-Bowl-None-CoffeeTable-203/trial_T20190907_153332_888821/game.tw-pddl:0,5,30,True,110
Adaptive v1,7,train:7:train/pick_two_obj_and_place-CD-None-Drawer-319/trial_T20190907_145411_508522/game.tw-pddl:0,0,train:7:train/pick_two_obj_and_place-CD-None-Drawer-319/trial_T20190907_145411_508522/game.tw-pddl:0,20,30,True,111
Adaptive v1,7,train:7:train/pick_two_obj_and_place-Cup-None-Cabinet-2/trial_T20190908_030749_717286/game.tw-pddl:0,0,train:7:train/pick_two_obj_and_place-Cup-None-Cabinet-2/trial_T20190908_030749_717286/game.tw-pddl:0,15,30,True,112
Adaptive v1,8,train:8:train/look_at_obj_in_light-CellPhone-None-DeskLamp-316/trial_T20190907_075501_181242/game.tw-pddl:0,0,train:8:train/look_at_obj_in_light-CellPhone-None-DeskLamp-316/trial_T20190907_075501_181242/game.tw-pddl:0,5,30,True,113
Adaptive v1,8,train:8:train/look_at_obj_in_light-Pillow-None-DeskLamp-205/trial_T20190909_014955_096321/game.tw-pddl:0,0,train:8:train/look_at_obj_in_light-Pillow-None-DeskLamp-205/trial_T20190909_014955_096321/game.tw-pddl:0,22,30,True,114
Adaptive v1,8,train:8:train/look_at_obj_in_light-Pillow-None-DeskLamp-328/trial_T20190908_114558_603431/game.tw-pddl:0,0,train:8:train/look_at_obj_in_light-Pillow-None-DeskLamp-328/trial_T20190908_114558_603431/game.tw-pddl:0,9,17,False,115
Adaptive v1,8,train:8:train/pick_and_place_simple-SoapBar-None-GarbageCan-416/trial_T20190908_020805_738262/game.tw-pddl:0,0,train:8:train/pick_and_place_simple-SoapBar-None-GarbageCan-416/trial_T20190908_020805_738262/game.tw-pddl:0,21,30,True,116
Adaptive v1,8,train:8:train/pick_and_place_simple-SoapBottle-None-Toilet-405/trial_T20190908_015553_305032/game.tw-pddl:0,0,train:8:train/pick_and_place_simple-SoapBottle-None-Toilet-405/trial_T20190908_015553_305032/game.tw-pddl:0,19,30,True,117
Adaptive v1,8,train:8:train/pick_and_place_simple-SprayBottle-None-GarbageCan-415/trial_T20190907_070502_104667/game.tw-pddl:0,0,train:8:train/pick_and_place_simple-SprayBottle-None-GarbageCan-415/trial_T20190907_070502_104667/game.tw-pddl:0,15,30,True,118
Adaptive v1,8,train:8:train/pick_and_place_simple-WineBottle-None-Shelf-7/trial_T20190907_200104_945677/game.tw-pddl:0,0,train:8:train/pick_and_place_simple-WineBottle-None-Shelf-7/trial_T20190907_200104_945677/game.tw-pddl:0,14,30,True,119
Adaptive v1,8,train:8:train/pick_clean_then_place_in_recep-Fork-None-DiningTable-15/trial_T20190907_203144_140359/game.tw-pddl:0,0,train:8:train/pick_clean_then_place_in_recep-Fork-None-DiningTable-15/trial_T20190907_203144_140359/game.tw-pddl:0,4,30,True,120
Adaptive v1,8,train:8:train/pick_clean_then_place_in_recep-Kettle-None-CounterTop-18/trial_T20190908_025431_507279/game.tw-pddl:0,0,train:8:train/pick_clean_then_place_in_recep-Kettle-None-CounterTop-18/trial_T20190908_025431_507279/game.tw-pddl:0,16,30,True,121
Adaptive v1,8,train:8:train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-420/trial_T20190906_201041_787997/game.tw-pddl:0,0,train:8:train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-420/trial_T20190906_201041_787997/game.tw-pddl:0,10,30,True,122
Adaptive v1,8,train:8:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-8/trial_T20190907_042907_500864/game.tw-pddl:0,0,train:8:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-8/trial_T20190907_042907_500864/game.tw-pddl:0,15,30,True,123
Adaptive v1,8,train:8:train/pick_two_obj_and_place-Bowl-None-Desk-327/trial_T20190908_040715_288858/game.tw-pddl:0,0,train:8:train/pick_two_obj_and_place-Bowl-None-Desk-327/trial_T20190908_040715_288858/game.tw-pddl:0,19,30,True,124
Adaptive v1,8,train:8:train/pick_two_obj_and_place-Pen-None-Drawer-311/trial_T20190908_072309_675103/game.tw-pddl:0,0,train:8:train/pick_two_obj_and_place-Pen-None-Drawer-311/trial_T20190908_072309_675103/game.tw-pddl:0,23,30,True,125
Adaptive v1,8,train:8:train/pick_two_obj_and_place-Pencil-None-Desk-314/trial_T20190907_044915_976409/game.tw-pddl:0,0,train:8:train/pick_two_obj_and_place-Pencil-None-Desk-314/trial_T20190907_044915_976409/game.tw-pddl:0,24,30,True,126
Adaptive v1,8,train:8:train/pick_two_obj_and_place-SaltShaker-None-Drawer-15/trial_T20190909_021339_652839/game.tw-pddl:0,0,train:8:train/pick_two_obj_and_place-SaltShaker-None-Drawer-15/trial_T20190909_021339_652839/game.tw-pddl:0,18,30,True,127
Adaptive v1,8,train:8:train/pick_two_obj_and_place-Spatula-None-Drawer-13/trial_T20190908_183455_831927/game.tw-pddl:0,0,train:8:train/pick_two_obj_and_place-Spatula-None-Drawer-13/trial_T20190908_183455_831927/game.tw-pddl:0,12,30,True,128
Adaptive v1,9,train:9:train/pick_and_place_simple-DishSponge-None-Cabinet-5/trial_T20190906_192916_142208/game.tw-pddl:0,0,train:9:train/pick_and_place_simple-DishSponge-None-Cabinet-5/trial_T20190906_192916_142208/game.tw-pddl:0,13,13,False,129
Adaptive v1,9,train:9:train/pick_and_place_simple-SoapBottle-None-Cabinet-417/trial_T20190907_065719_812272/game.tw-pddl:0,0,train:9:train/pick_and_place_simple-SoapBottle-None-Cabinet-417/trial_T20190907_065719_812272/game.tw-pddl:0,12,30,True,130
Adaptive v1,9,train:9:train/pick_and_place_simple-ToiletPaper-None-GarbageCan-403/trial_T20190907_034554_937587/game.tw-pddl:0,0,train:9:train/pick_and_place_simple-ToiletPaper-None-GarbageCan-403/trial_T20190907_034554_937587/game.tw-pddl:0,19,30,True,131
Adaptive v1,9,train:9:train/pick_and_place_simple-Vase-None-Safe-204/trial_T20190919_000130_908789/game.tw-pddl:0,0,train:9:train/pick_and_place_simple-Vase-None-Safe-204/trial_T20190919_000130_908789/game.tw-pddl:0,4,30,True,132
Adaptive v1,9,train:9:train/pick_and_place_simple-Watch-None-CoffeeTable-213/trial_T20190909_010748_137974/game.tw-pddl:0,0,train:9:train/pick_and_place_simple-Watch-None-CoffeeTable-213/trial_T20190909_010748_137974/game.tw-pddl:0,12,30,True,133
Adaptive v1,9,train:9:train/pick_clean_then_place_in_recep-Fork-None-CounterTop-23/trial_T20190909_011702_864408/game.tw-pddl:0,0,train:9:train/pick_clean_then_place_in_recep-Fork-None-CounterTop-23/trial_T20190909_011702_864408/game.tw-pddl:0,7,30,True,134
Adaptive v1,9,train:9:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-428/trial_T20190908_185056_640223/game.tw-pddl:0,0,train:9:train/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-428/trial_T20190908_185056_640223/game.tw-pddl:0,22,30,True,135
Adaptive v1,9,train:9:train/pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945/game.tw-pddl:0,0,train:9:train/pick_cool_then_place_in_recep-Bread-None-Microwave-15/trial_T20190907_132900_527945/game.tw-pddl:0,16,30,True,136
Adaptive v1,9,train:9:train/pick_cool_then_place_in_recep-Mug-None-Shelf-1/trial_T20190908_074011_716201/game.tw-pddl:0,0,train:9:train/pick_cool_then_place_in_recep-Mug-None-Shelf-1/trial_T20190908_074011_716201/game.tw-pddl:0,16,30,True,137
Adaptive v1,9,train:9:train/pick_cool_then_place_in_recep-Potato-None-GarbageCan-2/trial_T20190908_101532_809731/game.tw-pddl:0,0,train:9:train/pick_cool_then_place_in_recep-Potato-None-GarbageCan-2/trial_T20190908_101532_809731/game.tw-pddl:0,13,30,True,138
Adaptive v1,9,train:9:train/pick_heat_then_place_in_recep-Apple-None-Fridge-14/trial_T20190907_085309_386416/game.tw-pddl:0,0,train:9:train/pick_heat_then_place_in_recep-Apple-None-Fridge-14/trial_T20190907_085309_386416/game.tw-pddl:0,18,30,True,139
Adaptive v1,9,train:9:train/pick_heat_then_place_in_recep-Potato-None-CounterTop-25/trial_T20190908_003849_571412/game.tw-pddl:0,0,train:9:train/pick_heat_then_place_in_recep-Potato-None-CounterTop-25/trial_T20190908_003849_571412/game.tw-pddl:0,10,30,True,140
Adaptive v1,9,train:9:train/pick_heat_then_place_in_recep-Potato-None-SideTable-3/trial_T20190909_025547_305753/game.tw-pddl:0,0,train:9:train/pick_heat_then_place_in_recep-Potato-None-SideTable-3/trial_T20190909_025547_305753/game.tw-pddl:0,8,30,True,141
Adaptive v1,9,train:9:train/pick_two_obj_and_place-CreditCard-None-ArmChair-214/trial_T20190909_033000_959343/game.tw-pddl:0,0,train:9:train/pick_two_obj_and_place-CreditCard-None-ArmChair-214/trial_T20190909_033000_959343/game.tw-pddl:0,8,30,True,142
Adaptive v1,9,train:9:train/pick_two_obj_and_place-KeyChain-None-Dresser-322/trial_T20190908_051114_312895/game.tw-pddl:0,0,train:9:train/pick_two_obj_and_place-KeyChain-None-Dresser-322/trial_T20190908_051114_312895/game.tw-pddl:0,22,30,True,143
Adaptive v1,9,train:9:train/pick_two_obj_and_place-WateringCan-None-Shelf-214/trial_T20190907_031116_150490/game.tw-pddl:0,0,train:9:train/pick_two_obj_and_place-WateringCan-None-Shelf-214/trial_T20190907_031116_150490/game.tw-pddl:0,22,30,True,144
Adaptive v1,10,train:10:train/look_at_obj_in_light-Pen-None-DeskLamp-319/trial_T20190908_090919_902323/game.tw-pddl:0,0,train:10:train/look_at_obj_in_light-Pen-None-DeskLamp-319/trial_T20190908_090919_902323/game.tw-pddl:0,12,12,False,145
Adaptive v1,10,train:10:train/pick_and_place_simple-Book-None-Sofa-202/trial_T20190907_043708_054006/game.tw-pddl:0,0,train:10:train/pick_and_place_simple-Book-None-Sofa-202/trial_T20190907_043708_054006/game.tw-pddl:0,28,30,True,146
Adaptive v1,10,train:10:train/pick_and_place_simple-Candle-None-Cart-430/trial_T20190909_055319_119903/game.tw-pddl:0,0,train:10:train/pick_and_place_simple-Candle-None-Cart-430/trial_T20190909_055319_119903/game.tw-pddl:0,8,8,False,147
Adaptive v1,10,train:10:train/pick_and_place_simple-CreditCard-None-DiningTable-329/trial_T20190909_003233_231673/game.tw-pddl:0,0,train:10:train/pick_and_place_simple-CreditCard-None-DiningTable-329/trial_T20190909_003233_231673/game.tw-pddl:0,16,30,True,148
Adaptive v1,10,train:10:train/pick_and_place_simple-HandTowel-None-GarbageCan-423/trial_T20190907_030014_861239/game.tw-pddl:0,0,train:10:train/pick_and_place_simple-HandTowel-None-GarbageCan-423/trial_T20190907_030014_861239/game.tw-pddl:0,11,30,True,149
Adaptive v1,10,train:10:train/pick_and_place_simple-SoapBottle-None-SideTable-420/trial_T20190908_063633_205693/game.tw-pddl:0,0,train:10:train/pick_and_place_simple-SoapBottle-None-SideTable-420/trial_T20190908_063633_205693/game.tw-pddl:0,23,30,True,150
Adaptive v1,10,train:10:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-24/trial_T20190906_185346_459023/game.tw-pddl:0,0,train:10:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-24/trial_T20190906_185346_459023/game.tw-pddl:0,8,30,True,151
Adaptive v1,10,train:10:train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-406/trial_T20190907_015923_805044/game.tw-pddl:0,0,train:10:train/pick_clean_then_place_in_recep-SoapBar-None-GarbageCan-406/trial_T20190907_015923_805044/game.tw-pddl:0,9,9,False,152
Adaptive v1,10,train:10:train/pick_cool_then_place_in_recep-Apple-None-DiningTable-15/trial_T20190906_192145_257915/game.tw-pddl:0,0,train:10:train/pick_cool_then_place_in_recep-Apple-None-DiningTable-15/trial_T20190906_192145_257915/game.tw-pddl:0,18,30,True,153
Adaptive v1,10,train:10:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-24/trial_T20190907_190005_461857/game.tw-pddl:0,0,train:10:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-24/trial_T20190907_190005_461857/game.tw-pddl:0,15,30,True,154
Adaptive v1,10,train:10:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-15/trial_T20190907_071217_746222/game.tw-pddl:0,0,train:10:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-15/trial_T20190907_071217_746222/game.tw-pddl:0,7,30,True,155
Adaptive v1,10,train:10:train/pick_heat_then_place_in_recep-Cup-None-DiningTable-23/trial_T20190908_082046_159993/game.tw-pddl:0,0,train:10:train/pick_heat_then_place_in_recep-Cup-None-DiningTable-23/trial_T20190908_082046_159993/game.tw-pddl:0,18,30,True,156
Adaptive v1,10,train:10:train/pick_heat_then_place_in_recep-Cup-None-Fridge-12/trial_T20190908_095945_179137/game.tw-pddl:0,0,train:10:train/pick_heat_then_place_in_recep-Cup-None-Fridge-12/trial_T20190908_095945_179137/game.tw-pddl:0,15,30,True,157
Adaptive v1,10,train:10:train/pick_heat_then_place_in_recep-Mug-None-Shelf-1/trial_T20190907_075332_719026/game.tw-pddl:0,0,train:10:train/pick_heat_then_place_in_recep-Mug-None-Shelf-1/trial_T20190907_075332_719026/game.tw-pddl:0,16,30,True,158
Adaptive v1,10,train:10:train/pick_two_obj_and_place-KeyChain-None-SideTable-322/trial_T20190909_095533_482785/game.tw-pddl:0,0,train:10:train/pick_two_obj_and_place-KeyChain-None-SideTable-322/trial_T20190909_095533_482785/game.tw-pddl:0,23,30,True,159
Adaptive v1,10,train:10:train/pick_two_obj_and_place-Lettuce-None-Fridge-27/trial_T20190907_212302_910644/game.tw-pddl:0,0,train:10:train/pick_two_obj_and_place-Lettuce-None-Fridge-27/trial_T20190907_212302_910644/game.tw-pddl:0,18,30,True,160
